,Latitude,Longitude,Type
8919,41.9107666666667,-87.80131999999999,Spray
8920,41.910773333333296,-87.8004783333333,Spray
8921,41.9108,-87.7997616666667,Spray
8922,41.9107983333333,-87.7987916666667,Spray
8923,41.910815,-87.79776,Spray
8924,41.9108316666667,-87.796805,Spray
8925,41.9108266666667,-87.7959333333333,Spray
8926,41.910821666666706,-87.7953533333333,Spray
8927,41.910833333333294,-87.794785,Spray
8928,41.91085,-87.7941783333333,Spray
8929,41.9108266666667,-87.7934516666667,Spray
8930,41.910845,-87.7925516666667,Spray
8931,41.9108483333333,-87.7916633333333,Spray
8932,41.91085,-87.7908133333333,Spray
8933,41.9108516666667,-87.7900516666667,Spray
8934,41.910875,-87.78918,Spray
8935,41.9108683333333,-87.78846,Spray
8936,41.910905,-87.78765666666669,Spray
8937,41.9109,-87.7868716666667,Spray
8938,41.91093,-87.7859483333333,Spray
8939,41.910923333333294,-87.7853083333333,Spray
8940,41.910928333333295,-87.78455,Spray
8941,41.91093,-87.7838483333333,Spray
8942,41.9109466666667,-87.78305999999999,Spray
8943,41.910953333333296,-87.7822183333333,Spray
8944,41.9109616666667,-87.78152,Spray
8945,41.9109783333333,-87.7807916666667,Spray
8946,41.9109866666667,-87.7801116666667,Spray
8947,41.911,-87.7792883333333,Spray
8948,41.911016666666704,-87.778425,Spray
8949,41.9110316666667,-87.7776666666667,Spray
8950,41.911045,-87.7768883333333,Spray
8951,41.911058333333294,-87.7760183333333,Spray
8952,41.9110766666667,-87.77528000000001,Spray
8953,41.911061666666704,-87.7744283333333,Spray
8954,41.911083333333295,-87.7735833333333,Spray
8955,41.911083333333295,-87.7728916666667,Spray
8956,41.9110966666667,-87.7720133333333,Spray
8957,41.91111,-87.7713333333333,Spray
8958,41.911103333333294,-87.7707033333333,Spray
8959,41.9111266666667,-87.76986,Spray
8960,41.9111333333333,-87.7689966666667,Spray
8961,41.9111416666667,-87.7682283333333,Spray
8962,41.911151666666704,-87.7673116666667,Spray
8963,41.911176666666705,-87.766625,Spray
8964,41.91116833333329,-87.766005,Spray
8965,41.911196666666704,-87.76517,Spray
8966,41.911204999999995,-87.76433166666669,Spray
8967,41.911221666666705,-87.7634616666667,Spray
8968,41.9112283333333,-87.7630183333333,Spray
8969,41.9112233333333,-87.7622733333333,Spray
8970,41.9112316666667,-87.7614433333333,Spray
8971,41.911241666666704,-87.7607183333333,Spray
8972,41.911229999999996,-87.75984,Spray
8973,41.9112566666667,-87.75901999999999,Spray
8974,41.911263333333295,-87.75844000000001,Spray
8975,41.9112766666667,-87.7575533333333,Spray
8976,41.911275,-87.7566266666667,Spray
8977,41.911303333333294,-87.7553433333333,Spray
8978,41.9113216666667,-87.7546683333333,Spray
8979,41.911331666666705,-87.7539116666667,Spray
8980,41.911331666666705,-87.75316,Spray
8981,41.911336666666706,-87.7522533333333,Spray
8982,41.9113433333333,-87.7516016666667,Spray
8983,41.9113416666667,-87.7509816666667,Spray
8984,41.911356666666705,-87.7502833333333,Spray
8985,41.937470000000005,-87.8053466666667,Spray
8986,41.9370783333333,-87.80533333333331,Spray
8987,41.93667,-87.8053233333333,Spray
8988,41.9361033333333,-87.8053133333333,Spray
8989,41.93553,-87.80529,Spray
8990,41.934991666666704,-87.8052683333333,Spray
8991,41.934505,-87.80534166666669,Spray
8992,41.933958333333294,-87.8054133333333,Spray
8993,41.9335883333333,-87.8053933333333,Spray
8994,41.933153333333294,-87.8053883333333,Spray
8995,41.9326983333333,-87.8053683333333,Spray
8996,41.932083333333296,-87.805335,Spray
8997,41.9314466666667,-87.805305,Spray
8998,41.93103666666671,-87.8053083333333,Spray
8999,41.9309083333333,-87.80494,Spray
9000,41.93094,-87.8041083333333,Spray
9001,41.9314416666667,-87.8041066666667,Spray
9002,41.9320066666667,-87.804125,Spray
9003,41.9325716666667,-87.80414,Spray
9004,41.933085,-87.8041666666667,Spray
9005,41.933535,-87.8041883333333,Spray
9006,41.9339,-87.8042066666667,Spray
9007,41.934315000000005,-87.8042166666667,Spray
9008,41.93459666666671,-87.8039166666667,Spray
9009,41.935255,-87.8039483333333,Spray
9010,41.9359466666667,-87.803965,Spray
9011,41.9366083333333,-87.8039983333333,Spray
9012,41.9373316666667,-87.804025,Spray
9013,41.93759,-87.80264333333331,Spray
9014,41.936945,-87.80263000000001,Spray
9015,41.936383333333296,-87.802595,Spray
9016,41.935745000000004,-87.8025266666667,Spray
9017,41.935065,-87.8025066666667,Spray
9018,41.934568333333296,-87.8025,Spray
9019,41.934435,-87.8029216666667,Spray
9020,41.933755,-87.8029433333333,Spray
9021,41.933065,-87.80291333333331,Spray
9022,41.9324283333333,-87.8029,Spray
9023,41.931705,-87.80286,Spray
9024,41.9310716666667,-87.8028466666667,Spray
9025,41.9308416666667,-87.802555,Spray
9026,41.930851666666705,-87.80161333333331,Spray
9027,41.9310616666667,-87.8010266666667,Spray
9028,41.9316483333333,-87.80105,Spray
9029,41.9322316666667,-87.80108,Spray
9030,41.932871666666706,-87.801105,Spray
9031,41.93352,-87.80112333333331,Spray
9032,41.934141666666704,-87.80114499999999,Spray
9033,41.934763333333294,-87.8011583333333,Spray
9034,41.935396666666705,-87.8011833333333,Spray
9035,41.936043333333295,-87.8012166666667,Spray
9036,41.936725,-87.8012366666667,Spray
9037,41.937425,-87.801275,Spray
9038,41.937509999999996,-87.799425,Spray
9039,41.936895,-87.7994016666667,Spray
9040,41.9363233333333,-87.7993683333333,Spray
9041,41.935715,-87.79933333333331,Spray
9042,41.9351,-87.7993283333333,Spray
9043,41.9346066666667,-87.7993116666667,Spray
9044,41.93402333333329,-87.799305,Spray
9045,41.933425,-87.79928000000001,Spray
9046,41.932905,-87.7992683333333,Spray
9047,41.932353333333296,-87.7992533333333,Spray
9048,41.932140000000004,-87.7992333333333,Spray
9049,41.9315533333333,-87.7992016666667,Spray
9050,41.931235,-87.79798833333331,Spray
9051,41.931903333333295,-87.7980033333333,Spray
9052,41.932511666666706,-87.7980266666667,Spray
9053,41.9331466666667,-87.7980383333333,Spray
9054,41.933873333333295,-87.7980616666667,Spray
9055,41.934375,-87.798075,Spray
9056,41.934988333333294,-87.7980933333333,Spray
9057,41.9356233333333,-87.79812333333331,Spray
9058,41.9362316666667,-87.79815,Spray
9059,41.9368433333333,-87.7981733333333,Spray
9060,41.93752,-87.79819499999999,Spray
9061,41.937706666666706,-87.7969733333333,Spray
9062,41.937121666666705,-87.7969616666667,Spray
9063,41.936556666666704,-87.7969283333333,Spray
9064,41.935975,-87.79690500000001,Spray
9065,41.935353333333296,-87.7968916666667,Spray
9066,41.9347316666667,-87.7968316666667,Spray
9067,41.9341283333333,-87.79682,Spray
9068,41.933561666666705,-87.7967966666667,Spray
9069,41.933063333333294,-87.79679,Spray
9070,41.93243,-87.7967633333333,Spray
9071,41.9318216666667,-87.79674,Spray
9072,41.9312133333333,-87.7967116666667,Spray
9073,41.9314883333333,-87.7930933333333,Spray
9074,41.9320766666667,-87.79313,Spray
9075,41.9325833333333,-87.7931316666667,Spray
9076,41.933251666666706,-87.7931383333333,Spray
9077,41.9339716666667,-87.7931566666667,Spray
9078,41.934611666666704,-87.79316999999999,Spray
9079,41.9351566666667,-87.79321166666669,Spray
9080,41.935736666666706,-87.79323000000001,Spray
9081,41.936338333333296,-87.79324333333331,Spray
9082,41.9369966666667,-87.7932666666667,Spray
9083,41.937678333333295,-87.7932983333333,Spray
9084,41.937815,-87.7945083333333,Spray
9085,41.93732,-87.79449833333331,Spray
9086,41.936721666666706,-87.79446999999999,Spray
9087,41.936178333333295,-87.7944566666667,Spray
9088,41.9354266666667,-87.7944133333333,Spray
9089,41.9349,-87.7943883333333,Spray
9090,41.9343733333333,-87.79437166666669,Spray
9091,41.9337433333333,-87.7943516666667,Spray
9092,41.93313,-87.7943416666667,Spray
9093,41.932495,-87.794315,Spray
9094,41.931845,-87.7942983333333,Spray
9095,41.9311983333333,-87.7942833333333,Spray
9096,41.931245000000004,-87.791875,Spray
9097,41.93188,-87.7918883333333,Spray
9098,41.932445,-87.7919016666667,Spray
9099,41.933,-87.7919183333333,Spray
9100,41.933595000000004,-87.791935,Spray
9101,41.93415833333329,-87.791955,Spray
9102,41.934665,-87.7919633333333,Spray
9103,41.9353216666667,-87.791985,Spray
9104,41.935956666666705,-87.7920033333333,Spray
9105,41.936583333333296,-87.7920283333333,Spray
9106,41.9371983333333,-87.7920533333333,Spray
9107,41.9377316666667,-87.79206500000001,Spray
9108,41.9377533333333,-87.79079499999999,Spray
9109,41.937235,-87.790755,Spray
9110,41.9367233333333,-87.7907383333333,Spray
9111,41.9362166666667,-87.7906966666667,Spray
9112,41.935708333333295,-87.79068000000001,Spray
9113,41.93526,-87.7906866666667,Spray
9114,41.934805,-87.7906733333333,Spray
9115,41.934284999999996,-87.790655,Spray
9116,41.9337566666667,-87.7906466666667,Spray
9117,41.9332566666667,-87.79064,Spray
9118,41.932891666666706,-87.7907316666667,Spray
9119,41.932863333333295,-87.7914216666667,Spray
9120,41.9327433333333,-87.791885,Spray
9121,41.93215,-87.79185333333331,Spray
9122,41.931503333333296,-87.7918416666667,Spray
9123,41.931734999999996,-87.7894316666667,Spray
9124,41.932305,-87.7894483333333,Spray
9125,41.932845,-87.789425,Spray
9126,41.9333216666667,-87.78949166666669,Spray
9127,41.933848333333295,-87.78952833333331,Spray
9128,41.934338333333294,-87.7895333333333,Spray
9129,41.934765000000006,-87.7895433333333,Spray
9130,41.935305,-87.78955500000001,Spray
9131,41.9357916666667,-87.7895766666667,Spray
9132,41.9362733333333,-87.7895916666667,Spray
9133,41.93677,-87.7896116666667,Spray
9134,41.937323333333296,-87.789635,Spray
9135,41.937923333333295,-87.78965500000001,Spray
9136,41.93812,-87.78843,Spray
9137,41.937541666666704,-87.7884216666667,Spray
9138,41.93695,-87.788395,Spray
9139,41.936370000000004,-87.7883716666667,Spray
9140,41.935733333333296,-87.78835,Spray
9141,41.9350766666667,-87.7883333333333,Spray
9142,41.9345583333333,-87.78830500000001,Spray
9143,41.934,-87.7882783333333,Spray
9144,41.93372,-87.78825,Spray
9145,41.933293333333296,-87.788225,Spray
9146,41.9328033333333,-87.7882266666667,Spray
9147,41.932218333333296,-87.78819,Spray
9148,41.9317166666667,-87.78817,Spray
9149,41.931571666666706,-87.7869683333333,Spray
9150,41.9322883333333,-87.787,Spray
9151,41.9329266666667,-87.787015,Spray
9152,41.933583333333296,-87.78704,Spray
9153,41.934211666666705,-87.7870516666667,Spray
9154,41.934855,-87.787085,Spray
9155,41.9355383333333,-87.78710833333331,Spray
9156,41.936223333333295,-87.78712166666669,Spray
9157,41.9368183333333,-87.7871466666667,Spray
9158,41.9375033333333,-87.7871766666667,Spray
9159,41.934684999999995,-87.7861783333333,Spray
9160,41.934676666666704,-87.78692833333331,Spray
9161,41.934670000000004,-87.7878016666667,Spray
9162,41.9346483333333,-87.78859666666669,Spray
9163,41.934633333333295,-87.78940166666669,Spray
9164,41.934616666666706,-87.7902483333333,Spray
9165,41.934605,-87.79117,Spray
9166,41.9346,-87.7920983333333,Spray
9167,41.934605,-87.793015,Spray
9168,41.93458,-87.7939033333333,Spray
9169,41.9343816666667,-87.7942866666667,Spray
9170,41.9338133333333,-87.794255,Spray
9171,41.93322,-87.79425,Spray
9172,41.932685,-87.79421500000001,Spray
9173,41.932005,-87.79419666666669,Spray
9174,41.931309999999996,-87.7941783333333,Spray
9175,41.9305766666667,-87.79413833333331,Spray
9176,41.930048333333296,-87.7941266666667,Spray
9177,41.9294966666667,-87.7941166666667,Spray
9178,41.928856666666704,-87.7941083333333,Spray
9179,41.9283283333333,-87.7941,Spray
9180,41.9279233333333,-87.7940816666667,Spray
9181,41.9274633333333,-87.79406999999999,Spray
9182,41.92689,-87.7940533333333,Spray
9183,41.926255,-87.7940316666667,Spray
9184,41.925635,-87.794015,Spray
9185,41.9249766666667,-87.79400333333331,Spray
9186,41.924356666666704,-87.79399000000001,Spray
9187,41.9242666666667,-87.7928016666667,Spray
9188,41.924876666666705,-87.79281999999999,Spray
9189,41.9254883333333,-87.7928433333333,Spray
9190,41.926140000000004,-87.7928633333333,Spray
9191,41.926809999999996,-87.79290999999999,Spray
9192,41.927455,-87.79294166666669,Spray
9193,41.92818,-87.7929716666667,Spray
9194,41.9288766666667,-87.7929783333333,Spray
9195,41.9296316666667,-87.7930016666667,Spray
9196,41.9303016666667,-87.7930266666667,Spray
9197,41.9301683333333,-87.7978916666667,Spray
9198,41.929506666666704,-87.7978716666667,Spray
9199,41.928946666666704,-87.7978466666667,Spray
9200,41.928365,-87.7978283333333,Spray
9201,41.9278216666667,-87.79780833333331,Spray
9202,41.92730833333329,-87.797795,Spray
9203,41.9266933333333,-87.79775,Spray
9204,41.9261916666667,-87.797735,Spray
9205,41.9256283333333,-87.7977133333333,Spray
9206,41.92422,-87.79768,Spray
9207,41.924133333333295,-87.7964933333333,Spray
9208,41.924648333333295,-87.79652166666669,Spray
9209,41.925095,-87.7965383333333,Spray
9210,41.92569,-87.7965566666667,Spray
9211,41.926373333333295,-87.7965916666667,Spray
9212,41.926933333333295,-87.796605,Spray
9213,41.92723166666671,-87.7970866666667,Spray
9214,41.92729,-87.7977966666667,Spray
9215,41.929036666666704,-87.79773166666669,Spray
9216,41.929041666666706,-87.7969,Spray
9217,41.9294233333333,-87.7966683333333,Spray
9218,41.9300783333333,-87.7966966666667,Spray
9219,41.93068833333329,-87.7967233333333,Spray
9220,41.930378333333294,-87.800975,Spray
9221,41.929685,-87.8009366666667,Spray
9222,41.929061666666705,-87.8009133333333,Spray
9223,41.928388333333295,-87.8008733333333,Spray
9224,41.9276866666667,-87.8008466666667,Spray
9225,41.9271266666667,-87.80082,Spray
9226,41.926515,-87.8008133333333,Spray
9227,41.9258016666667,-87.8007966666667,Spray
9228,41.925256666666705,-87.8007783333333,Spray
9229,41.924565,-87.80075500000001,Spray
9230,41.92392833333329,-87.80073,Spray
9231,41.9242166666667,-87.798925,Spray
9232,41.9249266666667,-87.7989533333333,Spray
9233,41.92546,-87.7989316666667,Spray
9234,41.9259216666667,-87.79899999999999,Spray
9235,41.92649,-87.7990266666667,Spray
9236,41.927116666666706,-87.7990416666667,Spray
9237,41.927735,-87.7990716666667,Spray
9238,41.9283316666667,-87.7990866666667,Spray
9239,41.928991666666704,-87.7991166666667,Spray
9240,41.929695,-87.7991516666667,Spray
9241,41.930378333333294,-87.7991783333333,Spray
9242,41.93032,-87.80405,Spray
9243,41.9296816666667,-87.8040216666667,Spray
9244,41.929145,-87.803995,Spray
9245,41.9285533333333,-87.803975,Spray
9246,41.92797,-87.8039533333333,Spray
9247,41.927385,-87.8039333333333,Spray
9248,41.926711666666705,-87.80391166666669,Spray
9249,41.925990000000006,-87.8038783333333,Spray
9250,41.92542,-87.8039033333333,Spray
9251,41.925256666666705,-87.8044183333333,Spray
9252,41.924704999999996,-87.80439,Spray
9253,41.9238966666667,-87.80256666666669,Spray
9254,41.9246183333333,-87.8026,Spray
9255,41.925231666666704,-87.8026216666667,Spray
9256,41.92573166666671,-87.80264333333331,Spray
9257,41.926395,-87.8026816666667,Spray
9258,41.927018333333294,-87.8027133333333,Spray
9259,41.9276416666667,-87.80274,Spray
9260,41.928290000000004,-87.8027633333333,Spray
9261,41.9288766666667,-87.8027883333333,Spray
9262,41.929421666666705,-87.8028216666667,Spray
9263,41.9301016666667,-87.80284,Spray
9264,41.9306666666667,-87.80287,Spray
9265,41.930648333333295,-87.805295,Spray
9266,41.9302133333333,-87.8052833333333,Spray
9267,41.929784999999995,-87.8052666666667,Spray
9268,41.929255,-87.805245,Spray
9269,41.92862,-87.8052183333333,Spray
9270,41.9279766666667,-87.8052033333333,Spray
9271,41.927338333333296,-87.8051866666667,Spray
9272,41.926713333333296,-87.805155,Spray
9273,41.9261,-87.80514000000001,Spray
9274,41.9255166666667,-87.80509,Spray
9275,41.925445,-87.8046116666667,Spray
9276,41.9251133333333,-87.80445,Spray
9277,41.9246016666667,-87.8044366666667,Spray
9278,41.923438333333294,-87.8044166666667,Spray
9279,41.922795,-87.8044166666667,Spray
9280,41.922168333333296,-87.8043833333333,Spray
9281,41.9215466666667,-87.80434833333331,Spray
9282,41.9210133333333,-87.80434833333331,Spray
9283,41.9204033333333,-87.8043183333333,Spray
9284,41.919788333333294,-87.8042766666667,Spray
9285,41.9190866666667,-87.8042733333333,Spray
9286,41.918425,-87.8042533333333,Spray
9287,41.9178783333333,-87.8042383333333,Spray
9288,41.917355,-87.8042283333333,Spray
9289,41.91676,-87.80419499999999,Spray
9290,41.91637,-87.80394333333331,Spray
9291,41.916371666666706,-87.8031333333333,Spray
9292,41.916375,-87.8024183333333,Spray
9293,41.916875,-87.8024016666667,Spray
9294,41.91749,-87.8024333333333,Spray
9295,41.9181633333333,-87.8024466666667,Spray
9296,41.9188683333333,-87.80249,Spray
9297,41.919505,-87.8025133333333,Spray
9298,41.920155,-87.8025366666667,Spray
9299,41.9208166666667,-87.80255333333331,Spray
9300,41.921455,-87.8025883333333,Spray
9301,41.922055,-87.80259833333331,Spray
9302,41.922571666666705,-87.8026233333333,Spray
9303,41.921490000000006,-87.80073,Spray
9304,41.9209183333333,-87.8007133333333,Spray
9305,41.920258333333294,-87.8006816666667,Spray
9306,41.9195416666667,-87.800655,Spray
9307,41.9188416666667,-87.8006033333333,Spray
9308,41.9181516666667,-87.8005816666667,Spray
9309,41.91748,-87.8005533333333,Spray
9310,41.9167783333333,-87.8005316666667,Spray
9311,41.9163416666667,-87.79984499999999,Spray
9312,41.916343333333295,-87.7990916666667,Spray
9313,41.9165766666667,-87.7987183333333,Spray
9314,41.917148333333294,-87.798775,Spray
9315,41.917756666666705,-87.7988016666667,Spray
9316,41.9183516666667,-87.7988283333333,Spray
9317,41.918965,-87.7988583333333,Spray
9318,41.9192216666667,-87.7984516666667,Spray
9319,41.9192233333333,-87.7977683333333,Spray
9320,41.9192383333333,-87.79691,Spray
9321,41.9192216666667,-87.79613,Spray
9322,41.9163833333333,-87.7961133333333,Spray
9323,41.9167133333333,-87.79630999999999,Spray
9324,41.9172733333333,-87.79630999999999,Spray
9325,41.9178533333333,-87.79633000000001,Spray
9326,41.9181733333333,-87.7966383333333,Spray
9327,41.9181766666667,-87.7974116666667,Spray
9328,41.9195083333333,-87.798805,Spray
9329,41.919948333333295,-87.7989983333333,Spray
9330,41.919940000000004,-87.7997616666667,Spray
9331,41.922345,-87.80006,Spray
9332,41.92235166666671,-87.7991583333333,Spray
9333,41.9223616666667,-87.7983783333333,Spray
9334,41.922345,-87.7974633333333,Spray
9335,41.922366666666704,-87.796705,Spray
9336,41.922385,-87.79587,Spray
9337,41.9211683333333,-87.7956416666667,Spray
9338,41.9211683333333,-87.79641,Spray
9339,41.921161666666706,-87.797205,Spray
9340,41.9211466666667,-87.7979933333333,Spray
9341,41.921161666666706,-87.798815,Spray
9342,41.9219966666667,-87.79711,Spray
9343,41.9215733333333,-87.79709333333331,Spray
9344,41.921195000000004,-87.7968933333333,Spray
